Issue ID,First Observed,Last Observed,CVE,Vulnerability,domain,Certificate Common Name,ipAddress,ipAddresses,hostname,port,email,productName,productVersion,Domain,IP Address,Port,Last Observed Open,banner,Data,source,url,explanation,vulnerabilityDescription,vulnerabilityPublishDate,Last Observed
f7f04e1e-56a2-576e-9ecd-44b9f6bf23a5,,,,CVE-2017-3738,,,,,,,,,,,128.122.94.100,443,2019-12-19T08:30:24.000Z,,,,,,"There is an overflow bug in the AVX2 Montgomery multiplication procedure used in exponentiation with 1024-bit moduli. No EC algorithms are affected. Analysis suggests that attacks against RSA and DSA as a result of this defect would be very difficult to perform and are not believed likely. Attacks against DH1024 are considered just feasible, because most of the work necessary to deduce information about a private key may be performed offline. The amount of resources required for such an attack would be significant. However, for an attack on TLS to be meaningful, the server would have to share the DH1024 private key among multiple clients, which is no longer an option since CVE-2016-0701. This only affects processors that support the AVX2 but not ADX extensions like Intel Haswell (4th generation). Note: The impact from this issue is similar to CVE-2017-3736, CVE-2017-3732 and CVE-2015-3193. OpenSSL version 1.0.2-1.0.2m and 1.1.0-1.1.0g are affected. Fixed in OpenSSL 1.0.2n. Due to the low severity of this issue we are not issuing a new release of OpenSSL 1.1.0 at this time. The fix will be included in OpenSSL 1.1.0h when it becomes available. The fix is also available in commit e502cc86d in the OpenSSL git repository.",2017-12-07T05:00:00.000Z,
a11a053d-5280-52ba-8d05-aa8751bf1123,,,,CVE-2016-8743,,,,,,,,,,,128.122.130.19,443,2019-12-19T08:15:45.000Z,,,,,,"Apache HTTP Server, in all releases prior to 2.2.32 and 2.4.25, was liberal in the whitespace accepted from requests and sent in response lines and headers. Accepting these different behaviors represented a security concern when httpd participates in any chain of proxies or interacts with back-end application servers, either through mod_proxy or using conventional CGI mechanisms, and may result in request smuggling, response splitting and cache pollution.",2017-07-27T04:00:00.000Z,
9f122e87-1e6e-599d-bdbb-2ef708d3d6c8,,,,CVE-2016-0703,,,,,,,,,,,128.238.66.31,443,2019-12-19T05:29:34.000Z,,,,,,"The get_client_master_key function in s2_srvr.c in the SSLv2 implementation in OpenSSL before 0.9.8zf, 1.0.0 before 1.0.0r, 1.0.1 before 1.0.1m, and 1.0.2 before 1.0.2a accepts a nonzero CLIENT-MASTER-KEY CLEAR-KEY-LENGTH value for an arbitrary cipher, which allows man-in-the-middle attackers to determine the MASTER-KEY value and decrypt TLS ciphertext data by leveraging a Bleichenbacher RSA padding oracle, a related issue to CVE-2016-0800.",2016-03-02T05:00:00.000Z,
e20ca1c3-3003-5b2c-89a5-5e9e65b25bb4,,,,CVE-2016-8743,,,,,,,,,,,128.238.66.31,443,2019-12-19T05:29:34.000Z,,,,,,"Apache HTTP Server, in all releases prior to 2.2.32 and 2.4.25, was liberal in the whitespace accepted from requests and sent in response lines and headers. Accepting these different behaviors represented a security concern when httpd participates in any chain of proxies or interacts with back-end application servers, either through mod_proxy or using conventional CGI mechanisms, and may result in request smuggling, response splitting and cache pollution.",2017-07-27T04:00:00.000Z,
6350b965-4700-58a5-a00c-941433bf4a7a,,,,CVE-2015-3185,,,,,,,,,,,216.165.49.28,443,2019-12-19T02:46:05.000Z,,,,,,"The ap_some_auth_required function in server/request.c in the Apache HTTP Server 2.4.x before 2.4.14 does not consider that a Require directive may be associated with an authorization setting rather than an authentication setting, which allows remote attackers to bypass intended access restrictions in opportunistic circumstances by leveraging the presence of a module that relies on the 2.2 API behavior.",2015-07-20T04:00:00.000Z,
64de385b-3af5-5fff-b90e-d444590072a2,,,,CVE-2014-0226,,,,,,,,,,,216.165.49.28,443,2019-12-19T02:46:05.000Z,,,,,,"Race condition in the mod_status module in the Apache HTTP Server before 2.4.10 allows remote attackers to cause a denial of service (heap-based buffer overflow), or possibly obtain sensitive credential information or execute arbitrary code, via a crafted request that triggers improper scoreboard handling within the status_handler function in modules/generators/mod_status.c and the lua_ap_scoreboard_worker function in modules/lua/lua_request.c.",2014-07-20T04:00:00.000Z,
98f44284-79ef-50a0-8546-55a189e87a01,,,,CVE-2016-8743,,,,,,,,,,,216.165.49.28,443,2019-12-19T02:46:05.000Z,,,,,,"Apache HTTP Server, in all releases prior to 2.2.32 and 2.4.25, was liberal in the whitespace accepted from requests and sent in response lines and headers. Accepting these different behaviors represented a security concern when httpd participates in any chain of proxies or interacts with back-end application servers, either through mod_proxy or using conventional CGI mechanisms, and may result in request smuggling, response splitting and cache pollution.",2017-07-27T04:00:00.000Z,
a4b64971-1fee-532b-bbb1-2a2caa1ebc58,,,,CVE-2015-3183,,,,,,,,,,,216.165.49.28,443,2019-12-19T02:46:05.000Z,,,,,,"The chunked transfer coding implementation in the Apache HTTP Server before 2.4.14 does not properly parse chunk headers, which allows remote attackers to conduct HTTP request smuggling attacks via a crafted request, related to mishandling of large chunk-size values and invalid chunk-extension characters in modules/http/http_filters.c.",2015-07-20T04:00:00.000Z,
1d4782aa-ba18-5c4b-85d7-37731e1bf01a,,,,CVE-2017-7529,,,,,,,,,,,34.192.16.97,443,2019-12-18T21:19:06.000Z,,,,,,Nginx versions since 0.5.6 up to and including 1.13.2 are vulnerable to integer overflow vulnerability in nginx range filter module resulting into leak of potentially sensitive information triggered by specially crafted request.,2017-07-13T04:00:00.000Z,
e825884c-8f13-5c45-bdcd-6c1c53ef5892,,,,CVE-2016-4450,,,,,,,,,,,34.192.16.97,443,2019-12-18T21:19:06.000Z,,,,,,"os/unix/ngx_files.c in nginx before 1.10.1 and 1.11.x before 1.11.1 allows remote attackers to cause a denial of service (NULL pointer dereference and worker process crash) via a crafted request, involving writing a client request body to a temporary file.",2016-06-07T04:00:00.000Z,
bf42b705-c2c3-598e-8b62-6cf82d3672b1,,,,CVE-2015-3183,,,,,,,,,,,216.165.47.16,443,2019-12-18T20:29:58.000Z,,,,,,"The chunked transfer coding implementation in the Apache HTTP Server before 2.4.14 does not properly parse chunk headers, which allows remote attackers to conduct HTTP request smuggling attacks via a crafted request, related to mishandling of large chunk-size values and invalid chunk-extension characters in modules/http/http_filters.c.",2015-07-20T04:00:00.000Z,
c93b98c8-f47a-5485-bf0e-6f01a9469b91,,,,CVE-2014-0226,,,,,,,,,,,216.165.47.16,443,2019-12-18T20:29:58.000Z,,,,,,"Race condition in the mod_status module in the Apache HTTP Server before 2.4.10 allows remote attackers to cause a denial of service (heap-based buffer overflow), or possibly obtain sensitive credential information or execute arbitrary code, via a crafted request that triggers improper scoreboard handling within the status_handler function in modules/generators/mod_status.c and the lua_ap_scoreboard_worker function in modules/lua/lua_request.c.",2014-07-20T04:00:00.000Z,
eb81028f-b1b9-5a05-9e80-232ba593b93c,,,,CVE-2016-8743,,,,,,,,,,,216.165.47.16,443,2019-12-18T20:29:58.000Z,,,,,,"Apache HTTP Server, in all releases prior to 2.2.32 and 2.4.25, was liberal in the whitespace accepted from requests and sent in response lines and headers. Accepting these different behaviors represented a security concern when httpd participates in any chain of proxies or interacts with back-end application servers, either through mod_proxy or using conventional CGI mechanisms, and may result in request smuggling, response splitting and cache pollution.",2017-07-27T04:00:00.000Z,
ee67f9c4-2ec0-53bf-be7e-0c8b0afd0aae,,,,CVE-2015-3185,,,,,,,,,,,216.165.47.16,443,2019-12-18T20:29:58.000Z,,,,,,"The ap_some_auth_required function in server/request.c in the Apache HTTP Server 2.4.x before 2.4.14 does not consider that a Require directive may be associated with an authorization setting rather than an authentication setting, which allows remote attackers to bypass intended access restrictions in opportunistic circumstances by leveraging the presence of a module that relies on the 2.2 API behavior.",2015-07-20T04:00:00.000Z,
db9055fa-8d36-5130-937f-d85619c8da68,,,,CVE-2016-8743,,,,,,,,,,,216.165.78.14,443,2019-12-18T07:48:02.000Z,,,,,,"Apache HTTP Server, in all releases prior to 2.2.32 and 2.4.25, was liberal in the whitespace accepted from requests and sent in response lines and headers. Accepting these different behaviors represented a security concern when httpd participates in any chain of proxies or interacts with back-end application servers, either through mod_proxy or using conventional CGI mechanisms, and may result in request smuggling, response splitting and cache pollution.",2017-07-27T04:00:00.000Z,
1adb5784-b8a5-5b3d-bb02-3d8aa3c2b19c,,,,CVE-2016-8743,,,,,,,,,,,128.122.49.75,443,2019-12-18T05:48:24.000Z,,,,,,"Apache HTTP Server, in all releases prior to 2.2.32 and 2.4.25, was liberal in the whitespace accepted from requests and sent in response lines and headers. Accepting these different behaviors represented a security concern when httpd participates in any chain of proxies or interacts with back-end application servers, either through mod_proxy or using conventional CGI mechanisms, and may result in request smuggling, response splitting and cache pollution.",2017-07-27T04:00:00.000Z,
61763f93-36c6-5e6b-93cf-382c4d0641c1,,,,CVE-2014-0226,,,,,,,,,,,128.122.49.75,443,2019-12-18T05:48:24.000Z,,,,,,"Race condition in the mod_status module in the Apache HTTP Server before 2.4.10 allows remote attackers to cause a denial of service (heap-based buffer overflow), or possibly obtain sensitive credential information or execute arbitrary code, via a crafted request that triggers improper scoreboard handling within the status_handler function in modules/generators/mod_status.c and the lua_ap_scoreboard_worker function in modules/lua/lua_request.c.",2014-07-20T04:00:00.000Z,
72237aa6-dbe8-5d9f-853d-4ee8a9dc302e,,,,CVE-2014-3670,,,,,,,,,,,128.122.49.75,443,2019-12-18T05:48:24.000Z,,,,,,"The exif_ifd_make_value function in exif.c in the EXIF extension in PHP before 5.4.34, 5.5.x before 5.5.18, and 5.6.x before 5.6.2 operates on floating-point arrays incorrectly, which allows remote attackers to cause a denial of service (heap memory corruption and application crash) or possibly execute arbitrary code via a crafted JPEG image with TIFF thumbnail data that is improperly handled by the exif_thumbnail function.",2014-10-29T04:00:00.000Z,
9f3608f4-6dec-5280-be36-ef80113a9c42,,,,CVE-2014-3597,,,,,,,,,,,128.122.49.75,443,2019-12-18T05:48:24.000Z,,,,,,"Multiple buffer overflows in the php_parserr function in ext/standard/dns.c in PHP before 5.4.32 and 5.5.x before 5.5.16 allow remote DNS servers to cause a denial of service (application crash) or possibly execute arbitrary code via a crafted DNS record, related to the dns_get_record function and the dn_expand function. NOTE: this issue exists because of an incomplete fix for CVE-2014-4049.",2014-08-22T04:00:00.000Z,
ac70b140-3476-5107-b797-f3965030ddb6,,,,CVE-2015-3185,,,,,,,,,,,128.122.49.75,443,2019-12-18T05:48:24.000Z,,,,,,"The ap_some_auth_required function in server/request.c in the Apache HTTP Server 2.4.x before 2.4.14 does not consider that a Require directive may be associated with an authorization setting rather than an authentication setting, which allows remote attackers to bypass intended access restrictions in opportunistic circumstances by leveraging the presence of a module that relies on the 2.2 API behavior.",2015-07-20T04:00:00.000Z,
c7d6747b-561b-56f2-b9f1-ac8951854239,,,,CVE-2015-0232,,,,,,,,,,,128.122.49.75,443,2019-12-18T05:48:24.000Z,,,,,,"The exif_process_unicode function in ext/exif/exif.c in PHP before 5.4.37, 5.5.x before 5.5.21, and 5.6.x before 5.6.5 allows remote attackers to execute arbitrary code or cause a denial of service (uninitialized pointer free and application crash) via crafted EXIF data in a JPEG image.",2015-01-27T05:00:00.000Z,
d53296c8-b7ad-5a41-ba55-627eaad63ce5,,,,CVE-2017-3736,,,,,,,,,,,128.122.49.75,443,2019-12-18T05:48:24.000Z,,,,,,"There is a carry propagating bug in the x86_64 Montgomery squaring procedure in OpenSSL before 1.0.2m and 1.1.0 before 1.1.0g. No EC algorithms are affected. Analysis suggests that attacks against RSA and DSA as a result of this defect would be very difficult to perform and are not believed likely. Attacks against DH are considered just feasible (although very difficult) because most of the work necessary to deduce information about a private key may be performed offline. The amount of resources required for such an attack would be very significant and likely only accessible to a limited number of attackers. An attacker would additionally need online access to an unpatched system using the target private key in a scenario with persistent DH parameters and a private key that is shared between multiple clients. This only affects processors that support the BMI1, BMI2 and ADX extensions like Intel Broadwell (5th generation) and later or AMD Ryzen.",2017-11-02T04:00:00.000Z,
d5ecf514-f23d-5d4d-b7ff-4546f4cf74cd,,,,CVE-2017-3738,,,,,,,,,,,128.122.49.75,443,2019-12-18T05:48:24.000Z,,,,,,"There is an overflow bug in the AVX2 Montgomery multiplication procedure used in exponentiation with 1024-bit moduli. No EC algorithms are affected. Analysis suggests that attacks against RSA and DSA as a result of this defect would be very difficult to perform and are not believed likely. Attacks against DH1024 are considered just feasible, because most of the work necessary to deduce information about a private key may be performed offline. The amount of resources required for such an attack would be significant. However, for an attack on TLS to be meaningful, the server would have to share the DH1024 private key among multiple clients, which is no longer an option since CVE-2016-0701. This only affects processors that support the AVX2 but not ADX extensions like Intel Haswell (4th generation). Note: The impact from this issue is similar to CVE-2017-3736, CVE-2017-3732 and CVE-2015-3193. OpenSSL version 1.0.2-1.0.2m and 1.1.0-1.1.0g are affected. Fixed in OpenSSL 1.0.2n. Due to the low severity of this issue we are not issuing a new release of OpenSSL 1.1.0 at this time. The fix will be included in OpenSSL 1.1.0h when it becomes available. The fix is also available in commit e502cc86d in the OpenSSL git repository.",2017-12-07T05:00:00.000Z,
dc6cf1bc-a874-51f1-8d8c-faec2f92e036,,,,CVE-2017-3737,,,,,,,,,,,128.122.49.75,443,2019-12-18T05:48:24.000Z,,,,,,"OpenSSL 1.0.2 (starting from version 1.0.2b) introduced an ""error state"" mechanism. The intent was that if a fatal error occurred during a handshake then OpenSSL would move into the error state and would immediately fail if you attempted to continue the handshake. This works as designed for the explicit handshake functions (SSL_do_handshake(), SSL_accept() and SSL_connect()), however due to a bug it does not work correctly if SSL_read() or SSL_write() is called directly. In that scenario, if the handshake fails then a fatal error will be returned in the initial function call. If SSL_read()/SSL_write() is subsequently called by the application for the same SSL object then it will succeed and the data is passed without being decrypted/encrypted directly from the SSL/TLS record layer. In order to exploit this issue an application bug would have to be present that resulted in a call to SSL_read()/SSL_write() being issued after having already received a fatal error. OpenSSL version 1.0.2b-1.0.2m are affected. Fixed in OpenSSL 1.0.2n. OpenSSL 1.1.0 is not affected.",2017-12-07T05:00:00.000Z,
e1c8ce9c-4bec-51f1-955f-74e219d6173e,,,,CVE-2015-3183,,,,,,,,,,,128.122.49.75,443,2019-12-18T05:48:24.000Z,,,,,,"The chunked transfer coding implementation in the Apache HTTP Server before 2.4.14 does not properly parse chunk headers, which allows remote attackers to conduct HTTP request smuggling attacks via a crafted request, related to mishandling of large chunk-size values and invalid chunk-extension characters in modules/http/http_filters.c.",2015-07-20T04:00:00.000Z,
43672434-82ae-588e-853e-a999eeda5ce4,,,,CVE-2014-0226,,,,,,,,,,,128.122.49.28,443,2019-12-18T05:42:11.000Z,,,,,,"Race condition in the mod_status module in the Apache HTTP Server before 2.4.10 allows remote attackers to cause a denial of service (heap-based buffer overflow), or possibly obtain sensitive credential information or execute arbitrary code, via a crafted request that triggers improper scoreboard handling within the status_handler function in modules/generators/mod_status.c and the lua_ap_scoreboard_worker function in modules/lua/lua_request.c.",2014-07-20T04:00:00.000Z,
61cd0398-e163-5cb7-87b9-02c8f4c17e8b,,,,CVE-2017-3737,,,,,,,,,,,128.122.49.28,443,2019-12-18T05:42:11.000Z,,,,,,"OpenSSL 1.0.2 (starting from version 1.0.2b) introduced an ""error state"" mechanism. The intent was that if a fatal error occurred during a handshake then OpenSSL would move into the error state and would immediately fail if you attempted to continue the handshake. This works as designed for the explicit handshake functions (SSL_do_handshake(), SSL_accept() and SSL_connect()), however due to a bug it does not work correctly if SSL_read() or SSL_write() is called directly. In that scenario, if the handshake fails then a fatal error will be returned in the initial function call. If SSL_read()/SSL_write() is subsequently called by the application for the same SSL object then it will succeed and the data is passed without being decrypted/encrypted directly from the SSL/TLS record layer. In order to exploit this issue an application bug would have to be present that resulted in a call to SSL_read()/SSL_write() being issued after having already received a fatal error. OpenSSL version 1.0.2b-1.0.2m are affected. Fixed in OpenSSL 1.0.2n. OpenSSL 1.1.0 is not affected.",2017-12-07T05:00:00.000Z,
8c495710-0334-517e-92ec-0e91a921eb8f,,,,CVE-2017-3736,,,,,,,,,,,128.122.49.28,443,2019-12-18T05:42:11.000Z,,,,,,"There is a carry propagating bug in the x86_64 Montgomery squaring procedure in OpenSSL before 1.0.2m and 1.1.0 before 1.1.0g. No EC algorithms are affected. Analysis suggests that attacks against RSA and DSA as a result of this defect would be very difficult to perform and are not believed likely. Attacks against DH are considered just feasible (although very difficult) because most of the work necessary to deduce information about a private key may be performed offline. The amount of resources required for such an attack would be very significant and likely only accessible to a limited number of attackers. An attacker would additionally need online access to an unpatched system using the target private key in a scenario with persistent DH parameters and a private key that is shared between multiple clients. This only affects processors that support the BMI1, BMI2 and ADX extensions like Intel Broadwell (5th generation) and later or AMD Ryzen.",2017-11-02T04:00:00.000Z,
ae6af06d-487f-5906-b79a-f7aa9c686780,,,,CVE-2015-3183,,,,,,,,,,,128.122.49.28,443,2019-12-18T05:42:11.000Z,,,,,,"The chunked transfer coding implementation in the Apache HTTP Server before 2.4.14 does not properly parse chunk headers, which allows remote attackers to conduct HTTP request smuggling attacks via a crafted request, related to mishandling of large chunk-size values and invalid chunk-extension characters in modules/http/http_filters.c.",2015-07-20T04:00:00.000Z,
bafe5a9f-5049-5a11-9921-3e3160b78080,,,,CVE-2015-3185,,,,,,,,,,,128.122.49.28,443,2019-12-18T05:42:11.000Z,,,,,,"The ap_some_auth_required function in server/request.c in the Apache HTTP Server 2.4.x before 2.4.14 does not consider that a Require directive may be associated with an authorization setting rather than an authentication setting, which allows remote attackers to bypass intended access restrictions in opportunistic circumstances by leveraging the presence of a module that relies on the 2.2 API behavior.",2015-07-20T04:00:00.000Z,
cf3c798a-93b1-5d99-bdc8-a00f0fbceb93,,,,CVE-2016-8743,,,,,,,,,,,128.122.49.28,443,2019-12-18T05:42:11.000Z,,,,,,"Apache HTTP Server, in all releases prior to 2.2.32 and 2.4.25, was liberal in the whitespace accepted from requests and sent in response lines and headers. Accepting these different behaviors represented a security concern when httpd participates in any chain of proxies or interacts with back-end application servers, either through mod_proxy or using conventional CGI mechanisms, and may result in request smuggling, response splitting and cache pollution.",2017-07-27T04:00:00.000Z,
ec2846c4-2171-5d3f-a0d0-2fac36002b69,,,,CVE-2017-3738,,,,,,,,,,,128.122.49.28,443,2019-12-18T05:42:11.000Z,,,,,,"There is an overflow bug in the AVX2 Montgomery multiplication procedure used in exponentiation with 1024-bit moduli. No EC algorithms are affected. Analysis suggests that attacks against RSA and DSA as a result of this defect would be very difficult to perform and are not believed likely. Attacks against DH1024 are considered just feasible, because most of the work necessary to deduce information about a private key may be performed offline. The amount of resources required for such an attack would be significant. However, for an attack on TLS to be meaningful, the server would have to share the DH1024 private key among multiple clients, which is no longer an option since CVE-2016-0701. This only affects processors that support the AVX2 but not ADX extensions like Intel Haswell (4th generation). Note: The impact from this issue is similar to CVE-2017-3736, CVE-2017-3732 and CVE-2015-3193. OpenSSL version 1.0.2-1.0.2m and 1.1.0-1.1.0g are affected. Fixed in OpenSSL 1.0.2n. Due to the low severity of this issue we are not issuing a new release of OpenSSL 1.1.0 at this time. The fix will be included in OpenSSL 1.1.0h when it becomes available. The fix is also available in commit e502cc86d in the OpenSSL git repository.",2017-12-07T05:00:00.000Z,
906ba2d1-6551-5be4-b43e-ab9ac7382ab3,,,,CVE-2016-8743,,,,,,,,,,,91.230.41.37,443,2019-12-18T03:08:31.000Z,,,,,,"Apache HTTP Server, in all releases prior to 2.2.32 and 2.4.25, was liberal in the whitespace accepted from requests and sent in response lines and headers. Accepting these different behaviors represented a security concern when httpd participates in any chain of proxies or interacts with back-end application servers, either through mod_proxy or using conventional CGI mechanisms, and may result in request smuggling, response splitting and cache pollution.",2017-07-27T04:00:00.000Z,
437bff81-85a7-59f9-8242-6598a3f4fbca,,,,CVE-2016-8743,,,,,,,,,,,128.122.4.241,443,2019-12-18T01:52:00.000Z,,,,,,"Apache HTTP Server, in all releases prior to 2.2.32 and 2.4.25, was liberal in the whitespace accepted from requests and sent in response lines and headers. Accepting these different behaviors represented a security concern when httpd participates in any chain of proxies or interacts with back-end application servers, either through mod_proxy or using conventional CGI mechanisms, and may result in request smuggling, response splitting and cache pollution.",2017-07-27T04:00:00.000Z,
1c8a0d90-50a0-5c80-bb89-8ac274691086,,,,CVE-2015-3185,,,,,,,,,,,34.194.136.93,443,2019-12-17T18:23:05.000Z,,,,,,"The ap_some_auth_required function in server/request.c in the Apache HTTP Server 2.4.x before 2.4.14 does not consider that a Require directive may be associated with an authorization setting rather than an authentication setting, which allows remote attackers to bypass intended access restrictions in opportunistic circumstances by leveraging the presence of a module that relies on the 2.2 API behavior.",2015-07-20T04:00:00.000Z,
773439ef-9a0d-5396-95c9-f4df4f5e276d,,,,CVE-2015-3183,,,,,,,,,,,34.194.136.93,443,2019-12-17T18:23:05.000Z,,,,,,"The chunked transfer coding implementation in the Apache HTTP Server before 2.4.14 does not properly parse chunk headers, which allows remote attackers to conduct HTTP request smuggling attacks via a crafted request, related to mishandling of large chunk-size values and invalid chunk-extension characters in modules/http/http_filters.c.",2015-07-20T04:00:00.000Z,
ab71e715-bb07-50ba-9246-b8d7b8211162,,,,CVE-2016-8743,,,,,,,,,,,34.194.136.93,443,2019-12-17T18:23:05.000Z,,,,,,"Apache HTTP Server, in all releases prior to 2.2.32 and 2.4.25, was liberal in the whitespace accepted from requests and sent in response lines and headers. Accepting these different behaviors represented a security concern when httpd participates in any chain of proxies or interacts with back-end application servers, either through mod_proxy or using conventional CGI mechanisms, and may result in request smuggling, response splitting and cache pollution.",2017-07-27T04:00:00.000Z,
48930bc8-573b-56a0-bcc9-476cd40c38c7,,,,CVE-2016-8743,,,,,,,,,,,128.122.109.122,443,2019-12-17T18:16:51.000Z,,,,,,"Apache HTTP Server, in all releases prior to 2.2.32 and 2.4.25, was liberal in the whitespace accepted from requests and sent in response lines and headers. Accepting these different behaviors represented a security concern when httpd participates in any chain of proxies or interacts with back-end application servers, either through mod_proxy or using conventional CGI mechanisms, and may result in request smuggling, response splitting and cache pollution.",2017-07-27T04:00:00.000Z,
a68c1e84-60b0-582b-8f3f-b9dc0f279a20,,,,CVE-2014-3566,,,,,,,,,,,128.122.40.84,995,2019-12-17T17:19:31.395Z,,,,,,"The SSL protocol 3.0, as used in OpenSSL through 1.0.1i and other products, uses nondeterministic CBC padding, which makes it easier for man-in-the-middle attackers to obtain cleartext data via a padding-oracle attack, aka the ""POODLE"" issue.",2014-10-14T04:00:00.000Z,
a7c298ac-6761-5d7e-9959-0a36a990b68e,,,,CVE-2015-0204,,,,,,,,,,,128.122.40.84,995,2019-12-17T17:19:31.395Z,,,,,,"The SSL protocol 3.0, as used in OpenSSL through 1.0.1i and other products, uses nondeterministic CBC padding, which makes it easier for man-in-the-middle attackers to obtain cleartext data via a padding-oracle attack, aka the ""POODLE"" issue.",2015-01-08T05:00:00.000Z,
c9727a93-b519-56e2-8f6f-d53bf0065b93,,,,CVE-2015-4000,,,,,,,,,,,128.122.40.84,995,2019-12-17T17:19:31.395Z,,,,,,"The TLS protocol 1.2 and earlier, when a DHE_EXPORT ciphersuite is enabled on a server but not on a client, does not properly convey a DHE_EXPORT choice, which allows man-in-the-middle attackers to conduct cipher-downgrade attacks by rewriting a ClientHello with DHE replaced by DHE_EXPORT and then rewriting a ServerHello with DHE_EXPORT replaced by DHE, aka the ""Logjam"" issue.",2015-05-20T04:00:00.000Z,
d43d976a-d454-538b-8925-f4788b0e59c7,,,,CVE-2016-8743,,,,,,,,,,,128.122.87.169,443,2019-12-17T17:04:55.000Z,,,,,,"Apache HTTP Server, in all releases prior to 2.2.32 and 2.4.25, was liberal in the whitespace accepted from requests and sent in response lines and headers. Accepting these different behaviors represented a security concern when httpd participates in any chain of proxies or interacts with back-end application servers, either through mod_proxy or using conventional CGI mechanisms, and may result in request smuggling, response splitting and cache pollution.",2017-07-27T04:00:00.000Z,
39d630d1-b4ba-5657-afde-299dca29b8fc,,,,CVE-2017-3737,,,,,,,,,,,128.122.238.100,443,2019-12-17T16:48:06.000Z,,,,,,"OpenSSL 1.0.2 (starting from version 1.0.2b) introduced an ""error state"" mechanism. The intent was that if a fatal error occurred during a handshake then OpenSSL would move into the error state and would immediately fail if you attempted to continue the handshake. This works as designed for the explicit handshake functions (SSL_do_handshake(), SSL_accept() and SSL_connect()), however due to a bug it does not work correctly if SSL_read() or SSL_write() is called directly. In that scenario, if the handshake fails then a fatal error will be returned in the initial function call. If SSL_read()/SSL_write() is subsequently called by the application for the same SSL object then it will succeed and the data is passed without being decrypted/encrypted directly from the SSL/TLS record layer. In order to exploit this issue an application bug would have to be present that resulted in a call to SSL_read()/SSL_write() being issued after having already received a fatal error. OpenSSL version 1.0.2b-1.0.2m are affected. Fixed in OpenSSL 1.0.2n. OpenSSL 1.1.0 is not affected.",2017-12-07T05:00:00.000Z,
41101cb1-f65c-524f-b7b9-a14c2cc0c1eb,,,,CVE-2017-3738,,,,,,,,,,,128.122.238.100,443,2019-12-17T16:48:06.000Z,,,,,,"There is an overflow bug in the AVX2 Montgomery multiplication procedure used in exponentiation with 1024-bit moduli. No EC algorithms are affected. Analysis suggests that attacks against RSA and DSA as a result of this defect would be very difficult to perform and are not believed likely. Attacks against DH1024 are considered just feasible, because most of the work necessary to deduce information about a private key may be performed offline. The amount of resources required for such an attack would be significant. However, for an attack on TLS to be meaningful, the server would have to share the DH1024 private key among multiple clients, which is no longer an option since CVE-2016-0701. This only affects processors that support the AVX2 but not ADX extensions like Intel Haswell (4th generation). Note: The impact from this issue is similar to CVE-2017-3736, CVE-2017-3732 and CVE-2015-3193. OpenSSL version 1.0.2-1.0.2m and 1.1.0-1.1.0g are affected. Fixed in OpenSSL 1.0.2n. Due to the low severity of this issue we are not issuing a new release of OpenSSL 1.1.0 at this time. The fix will be included in OpenSSL 1.1.0h when it becomes available. The fix is also available in commit e502cc86d in the OpenSSL git repository.",2017-12-07T05:00:00.000Z,
bc8c1459-247b-5d5d-8d8a-fe0d33a048ae,,,,CVE-2016-8743,,,,,,,,,,,216.165.47.56,443,2019-12-17T16:02:34.000Z,,,,,,"Apache HTTP Server, in all releases prior to 2.2.32 and 2.4.25, was liberal in the whitespace accepted from requests and sent in response lines and headers. Accepting these different behaviors represented a security concern when httpd participates in any chain of proxies or interacts with back-end application servers, either through mod_proxy or using conventional CGI mechanisms, and may result in request smuggling, response splitting and cache pollution.",2017-07-27T04:00:00.000Z,
315fcd52-945b-5351-a7cb-748e96ccb16c,,,,CVE-2017-3736,,,,,,,,,,,128.122.149.150,443,2019-12-17T11:38:01.000Z,,,,,,"There is a carry propagating bug in the x86_64 Montgomery squaring procedure in OpenSSL before 1.0.2m and 1.1.0 before 1.1.0g. No EC algorithms are affected. Analysis suggests that attacks against RSA and DSA as a result of this defect would be very difficult to perform and are not believed likely. Attacks against DH are considered just feasible (although very difficult) because most of the work necessary to deduce information about a private key may be performed offline. The amount of resources required for such an attack would be very significant and likely only accessible to a limited number of attackers. An attacker would additionally need online access to an unpatched system using the target private key in a scenario with persistent DH parameters and a private key that is shared between multiple clients. This only affects processors that support the BMI1, BMI2 and ADX extensions like Intel Broadwell (5th generation) and later or AMD Ryzen.",2017-11-02T04:00:00.000Z,
